epoch,relu_color,layer1_color,layer2_color,layer3_color,layer4_color,avgpool_color,relu_digit,layer1_digit,layer2_digit,layer3_digit,layer4_digit,avgpool_digit
0,0.99028,0.985,0.8913,0.77016,0.71894,0.717,0.69992,0.69588,0.715,0.84764,0.94064,0.94082
1,0.9991,0.98124,0.90522,0.75204,0.7094,0.70486,0.70352,0.71892,0.80616,0.9259,0.98506,0.98482
